"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"1188306556528865133"	"False"	"High"	"IsMasterProtein"	"Q15691"	"Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3"	"0.000"	"13.225"	"24"	"4"	"4"	"4"	"268"	"30.0"	"5.14"	"8.23"	"4"	"1"
"4532618803689773049"	"False"	"High"	"IsMasterProtein"	"P00491"	"Purine nucleoside phosphorylase OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=2"	"0.000"	"13.033"	"13"	"3"	"3"	"3"	"289"	"32.1"	"6.95"	"8.45"	"3"	"1"
"-3876256361286906855"	"False"	"High"	"IsMasterProtein"	"P62269"	"40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3"	"0.000"	"12.870"	"29"	"5"	"7"	"5"	"152"	"17.7"	"10.99"	"13.78"	"5"	"1"
"-6896953880380314494"	"False"	"High"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4"	"0.000"	"12.840"	"6"	"3"	"4"	"3"	"806"	"89.3"	"5.26"	"9.13"	"3"	"1"
"-5491649820020093575"	"False"	"High"	"None"	"Q9H4B7"	"Tubulin beta-1 chain OS=Homo sapiens OX=9606 GN=TUBB1 PE=1 SV=1"	"0.000"	"12.703"	"5"	"3"	"8"	"0"	"451"	"50.3"	"5.17"	"15.07"	"3"	"3"
"-3805101018351418994"	"False"	"High"	"None"	"A6NNZ2"	"Tubulin beta 8B OS=Homo sapiens OX=9606 GN=TUBB8B PE=1 SV=1"	"0.000"	"12.703"	"5"	"3"	"8"	"0"	"444"	"49.5"	"4.86"	"15.07"	"3"	"3"
"-8162183631045646946"	"False"	"High"	"IsMasterProtein"	"Q01085"	"Nucleolysin TIAR OS=Homo sapiens OX=9606 GN=TIAL1 PE=1 SV=1"	"0.000"	"12.637"	"14"	"4"	"4"	"4"	"375"	"41.6"	"7.74"	"9.45"	"4"	"1"
"-8277375164580502172"	"False"	"High"	"IsMasterProtein"	"Q14683"	"Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2"	"0.000"	"12.490"	"3"	"4"	"4"	"4"	"1233"	"143.1"	"7.64"	"8.56"	"4"	"1"
"4007751392279359432"	"False"	"High"	"None"	"Q562R1"	"Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2"	"0.000"	"12.484"	"6"	"2"	"7"	"0"	"376"	"42.0"	"5.59"	"7.56"	"2"	"2"
"-6441918618070782743"	"False"	"High"	"IsMasterProtein"	"P51610"	"Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2"	"0.000"	"12.465"	"3"	"5"	"5"	"5"	"2035"	"208.6"	"7.46"	"12.26"	"5"	"1"
"-8215909947984891721"	"False"	"High"	"IsMasterProtein"	"P27816"	"Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3"	"0.000"	"12.364"	"3"	"2"	"2"	"2"	"1152"	"120.9"	"5.43"	"7.42"	"2"	"1"
"-4567547795878987385"	"False"	"High"	"IsMasterProtein"	"P21333"	"Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4"	"0.000"	"12.354"	"2"	"3"	"3"	"3"	"2647"	"280.6"	"6.06"	"9.32"	"3"	"1"
"-1511702505276588775"	"False"	"High"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3"	"0.000"	"12.305"	"6"	"3"	"3"	"2"	"704"	"80.1"	"8.21"	"10.24"	"3"	"1"
"8760192209186557782"	"False"	"High"	"IsMasterProtein"	"Q8NCA5"	"Protein FAM98A OS=Homo sapiens OX=9606 GN=FAM98A PE=1 SV=2"	"0.000"	"12.264"	"5"	"2"	"3"	"2"	"518"	"55.2"	"8.95"	"11.39"	"2"	"1"
"-1047543099056468626"	"False"	"High"	"None"	"P09104"	"Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3"	"0.000"	"12.259"	"4"	"1"	"2"	"1"	"434"	"47.2"	"5.03"	"7.37"	"1"	"1"
"-9119671646432562357"	"False"	"High"	"None"	"P13929"	"Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5"	"0.000"	"12.259"	"4"	"1"	"2"	"1"	"434"	"47.0"	"7.71"	"7.37"	"1"	"1"
"-5122002380756434681"	"False"	"High"	"IsMasterProtein"	"Q9Y6E2"	"Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=1"	"0.000"	"12.221"	"10"	"4"	"4"	"3"	"419"	"48.1"	"6.68"	"11.12"	"4"	"1"
"6560846777174153588"	"False"	"High"	"IsMasterProtein"	"P53621"	"Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2"	"0.000"	"12.197"	"4"	"4"	"4"	"4"	"1224"	"138.3"	"7.66"	"10.58"	"4"	"1"
"-3724772415600982655"	"False"	"High"	"IsMasterProtein"	"P01024"	"Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2"	"0.000"	"12.102"	"1"	"1"	"4"	"1"	"1663"	"187.0"	"6.40"	"11.80"	"1"	"1"
"3797665255168145849"	"False"	"High"	"IsMasterProtein"	"P46087"	"Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NOP2 PE=1 SV=2"	"0.000"	"12.076"	"5"	"3"	"3"	"3"	"812"	"89.2"	"9.23"	"9.51"	"3"	"1"
"-5272993671693515484"	"False"	"High"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2"	"0.000"	"12.067"	"16"	"3"	"3"	"3"	"289"	"32.6"	"5.86"	"8.64"	"3"	"1"
"-2398790545086006217"	"False"	"High"	"IsMasterProtein"	"P45880"	"Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2"	"0.000"	"12.050"	"14"	"3"	"3"	"3"	"294"	"31.5"	"7.56"	"9.07"	"3"	"1"
"4971008711368622204"	"False"	"High"	"IsMasterProtein"	"Q9BVW5"	"TIMELESS-interacting protein OS=Homo sapiens OX=9606 GN=TIPIN PE=1 SV=2"	"0.000"	"11.971"	"15"	"3"	"3"	"3"	"301"	"34.5"	"4.82"	"9.18"	"3"	"1"
"8978349436204480078"	"False"	"High"	"IsMasterProtein"	"Q13148"	"TAR DNA-binding protein 43 OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1"	"0.000"	"11.967"	"10"	"3"	"4"	"3"	"414"	"44.7"	"6.19"	"11.60"	"3"	"1"
"-3688625229951110619"	"False"	"High"	"None"	"P02538"	"Keratin, type II cytoskeletal 6A OS=Homo sapiens OX=9606 GN=KRT6A PE=1 SV=3"	"0.000"	"11.913"	"10"	"5"	"5"	"0"	"564"	"60.0"	"8.00"	"11.44"	"5"	"0"
"-1053149387799816631"	"False"	"High"	"None"	"P48668"	"Keratin, type II cytoskeletal 6C OS=Homo sapiens OX=9606 GN=KRT6C PE=1 SV=3"	"0.000"	"11.913"	"10"	"5"	"5"	"0"	"564"	"60.0"	"8.00"	"11.44"	"5"	"0"
"8976168612742678464"	"False"	"High"	"IsMasterProtein"	"Q13243"	"Serine/arginine-rich splicing factor 5 OS=Homo sapiens OX=9606 GN=SRSF5 PE=1 SV=1"	"0.000"	"11.810"	"13"	"3"	"3"	"3"	"272"	"31.2"	"11.59"	"9.38"	"3"	"1"
"7029493779746441827"	"False"	"High"	"IsMasterProtein"	"Q7L1Q6"	"Basic leucine zipper and W2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=BZW1 PE=1 SV=1"	"0.000"	"11.805"	"10"	"5"	"6"	"4"	"419"	"48.0"	"5.92"	"11.11"	"5"	"1"
"6256395688163039861"	"False"	"High"	"IsMasterProtein"	"O75643"	"U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2"	"0.000"	"11.768"	"2"	"3"	"3"	"3"	"2136"	"244.4"	"6.06"	"8.60"	"3"	"1"
"2399497510241032173"	"False"	"High"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1"	"0.000"	"11.664"	"10"	"4"	"5"	"4"	"553"	"59.7"	"9.13"	"9.11"	"4"	"1"
"-6585678134614880292"	"False"	"High"	"IsMasterProtein"	"Q9NTK5"	"Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=2"	"0.000"	"11.617"	"7"	"2"	"3"	"2"	"396"	"44.7"	"7.81"	"6.92"	"2"	"1"
"-1633285367868477603"	"False"	"High"	"IsMasterProtein"	"P35241"	"Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1"	"0.000"	"11.576"	"11"	"5"	"5"	"2"	"583"	"68.5"	"6.37"	"10.09"	"5"	"1"
"3338073365584811594"	"False"	"High"	"IsMasterProtein"	"P83731"	"60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1"	"0.000"	"11.450"	"19"	"3"	"4"	"3"	"157"	"17.8"	"11.25"	"9.75"	"3"	"1"
"1853475733980272119"	"False"	"High"	"IsMasterProtein"	"P17858"	"ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6"	"0.000"	"11.357"	"5"	"2"	"2"	"1"	"780"	"85.0"	"7.50"	"6.32"	"2"	"1"
"-1721823371863977969"	"False"	"High"	"IsMasterProtein"	"Q92973"	"Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2"	"0.000"	"11.060"	"5"	"4"	"4"	"4"	"898"	"102.3"	"4.98"	"8.42"	"4"	"1"
"286107456479858615"	"False"	"High"	"IsMasterProtein"	"Q13427"	"Peptidyl-prolyl cis-trans isomerase G OS=Homo sapiens OX=9606 GN=PPIG PE=1 SV=2"	"0.000"	"11.042"	"4"	"2"	"2"	"2"	"754"	"88.6"	"10.29"	"7.45"	"2"	"1"
"4893836570063627970"	"False"	"High"	"IsMasterProtein"	"O75494"	"Serine/arginine-rich splicing factor 10 OS=Homo sapiens OX=9606 GN=SRSF10 PE=1 SV=1"	"0.000"	"10.975"	"17"	"4"	"4"	"4"	"262"	"31.3"	"11.27"	"8.67"	"4"	"1"
"2201882454177381815"	"False"	"High"	"IsMasterProtein"	"P63241"	"Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2"	"0.000"	"10.877"	"28"	"3"	"4"	"3"	"154"	"16.8"	"5.24"	"9.35"	"3"	"1"
"-5986352754293277242"	"False"	"High"	"IsMasterProtein"	"P61513"	"60S ribosomal protein L37a OS=Homo sapiens OX=9606 GN=RPL37A PE=1 SV=2"	"0.000"	"10.865"	"20"	"1"	"2"	"1"	"92"	"10.3"	"10.43"	"7.24"	"1"	"1"
"-3283541064302857350"	"False"	"High"	"IsMasterProtein"	"O75533"	"Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3"	"0.000"	"10.816"	"4"	"3"	"3"	"3"	"1304"	"145.7"	"7.09"	"8.63"	"3"	"1"
"6312780505627043912"	"False"	"High"	"IsMasterProtein"	"Q96E39"	"RNA binding motif protein, X-linked-like-1 OS=Homo sapiens OX=9606 GN=RBMXL1 PE=1 SV=1"	"0.000"	"10.796"	"9"	"3"	"4"	"1"	"390"	"42.1"	"9.89"	"10.88"	"3"	"1"
"8650097818779685703"	"False"	"High"	"IsMasterProtein"	"P62857"	"40S ribosomal protein S28 OS=Homo sapiens OX=9606 GN=RPS28 PE=1 SV=1"	"0.000"	"10.700"	"35"	"3"	"3"	"3"	"69"	"7.8"	"10.70"	"9.87"	"3"	"1"
"-8439683798465219975"	"False"	"High"	"IsMasterProtein"	"P08621"	"U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2"	"0.000"	"10.695"	"11"	"4"	"4"	"4"	"437"	"51.5"	"9.94"	"7.89"	"4"	"1"
"-3249613255715037073"	"False"	"High"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 OS=Homo sapiens OX=9606 GN=PRDX6 PE=1 SV=3"	"0.000"	"10.630"	"17"	"3"	"3"	"3"	"224"	"25.0"	"6.38"	"8.40"	"3"	"1"
"5007041047885357347"	"False"	"High"	"IsMasterProtein"	"Q15417"	"Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1"	"0.000"	"10.629"	"20"	"4"	"5"	"4"	"329"	"36.4"	"6.05"	"10.22"	"4"	"1"
"-1135638411849566769"	"False"	"High"	"IsMasterProtein"	"O76021"	"Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3"	"0.000"	"10.620"	"13"	"6"	"6"	"6"	"490"	"54.9"	"10.13"	"9.70"	"6"	"1"
"-5894079024390586831"	"False"	"High"	"IsMasterProtein"	"Q9NQ29"	"Putative RNA-binding protein Luc7-like 1 OS=Homo sapiens OX=9606 GN=LUC7L PE=1 SV=1"	"0.000"	"10.593"	"10"	"3"	"3"	"2"	"371"	"43.7"	"9.92"	"8.25"	"3"	"1"
"4936048942270731480"	"False"	"High"	"IsMasterProtein"	"O00567"	"Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4"	"0.000"	"10.557"	"6"	"3"	"3"	"3"	"594"	"66.0"	"9.19"	"8.52"	"3"	"1"
"-1213395878895108528"	"False"	"High"	"IsMasterProtein"	"P26038"	"Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3"	"0.000"	"10.536"	"10"	"5"	"5"	"2"	"577"	"67.8"	"6.40"	"10.34"	"5"	"1"
"8494127544242029271"	"False"	"High"	"IsMasterProtein"	"P62249"	"40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2"	"0.000"	"10.474"	"33"	"5"	"5"	"5"	"146"	"16.4"	"10.21"	"12.73"	"5"	"1"
"-5532813342924820659"	"False"	"High"	"IsMasterProtein"	"Q9Y383"	"Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens OX=9606 GN=LUC7L2 PE=1 SV=2"	"0.000"	"10.416"	"8"	"3"	"3"	"2"	"392"	"46.5"	"10.01"	"8.84"	"3"	"1"
"531261599466574528"	"False"	"High"	"None"	"Q9NQ39"	"Putative 40S ribosomal protein S10-like OS=Homo sapiens OX=9606 GN=RPS10P5 PE=5 SV=1"	"0.000"	"10.308"	"18"	"3"	"3"	"3"	"176"	"20.1"	"10.13"	"10.34"	"3"	"1"
"5241599952766811941"	"False"	"High"	"IsMasterProtein"	"P09211"	"Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2"	"0.000"	"10.255"	"19"	"2"	"3"	"2"	"210"	"23.3"	"5.64"	"8.45"	"2"	"1"
"3831781019507208326"	"False"	"High"	"IsMasterProteinCandidate"	"P0CG48"	"Polyubiquitin-C OS=Homo sapiens OX=9606 GN=UBC PE=1 SV=3"	"0.000"	"10.205"	"50"	"3"	"9"	"3"	"685"	"77.0"	"7.66"	"12.04"	"3"	"1"
"-31714211345085284"	"False"	"High"	"IsMasterProteinCandidate"	"P0CG47"	"Polyubiquitin-B OS=Homo sapiens OX=9606 GN=UBB PE=1 SV=1"	"0.000"	"10.205"	"50"	"3"	"9"	"3"	"229"	"25.7"	"7.43"	"12.04"	"3"	"1"
"-3980314117452886183"	"False"	"High"	"IsMasterProteinCandidate"	"P62979"	"Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens OX=9606 GN=RPS27A PE=1 SV=2"	"0.000"	"10.205"	"24"	"3"	"9"	"3"	"156"	"18.0"	"9.64"	"12.04"	"3"	"1"
"-4629403927496459035"	"False"	"High"	"IsMasterProtein"	"P62987"	"Ubiquitin-60S ribosomal protein L40 OS=Homo sapiens OX=9606 GN=UBA52 PE=1 SV=2"	"0.000"	"10.205"	"30"	"3"	"9"	"3"	"128"	"14.7"	"9.83"	"12.04"	"3"	"1"
"1619484696952214884"	"False"	"High"	"IsMasterProtein"	"P24534"	"Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3"	"0.000"	"10.141"	"12"	"2"	"2"	"2"	"225"	"24.7"	"4.67"	"7.27"	"2"	"1"
"6623340480838481175"	"False"	"High"	"IsMasterProtein"	"Q15287"	"RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1"	"0.000"	"10.113"	"17"	"3"	"3"	"3"	"305"	"34.2"	"11.84"	"6.24"	"3"	"1"
"5541233720560719878"	"False"	"High"	"IsMasterProtein"	"O43809"	"Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1"	"0.000"	"10.034"	"11"	"2"	"2"	"2"	"227"	"26.2"	"8.82"	"6.81"	"2"	"1"
"6088825967158896660"	"False"	"High"	"IsMasterProtein"	"O43290"	"U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1"	"0.000"	"10.026"	"3"	"1"	"2"	"1"	"800"	"90.2"	"6.13"	"6.29"	"1"	"1"
"-7972522835468462088"	"False"	"High"	"IsMasterProtein"	"O43432"	"Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2"	"0.000"	"9.993"	"2"	"4"	"4"	"2"	"1585"	"176.5"	"5.38"	"9.24"	"4"	"1"
"-8194889804076803831"	"False"	"High"	"IsMasterProtein"	"Q9UBU9"	"Nuclear RNA export factor 1 OS=Homo sapiens OX=9606 GN=NXF1 PE=1 SV=1"	"0.000"	"9.992"	"5"	"2"	"2"	"2"	"619"	"70.1"	"8.51"	"7.30"	"2"	"1"
"8054337246450165482"	"False"	"High"	"IsMasterProtein"	"Q9H853"	"Putative tubulin-like protein alpha-4B OS=Homo sapiens OX=9606 GN=TUBA4B PE=5 SV=2"	"0.000"	"9.980"	"11"	"2"	"2"	"1"	"241"	"27.5"	"7.83"	"6.78"	"2"	"1"
"-8431694603937659134"	"False"	"High"	"IsMasterProtein"	"P15531"	"Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1"	"0.000"	"9.970"	"34"	"4"	"4"	"4"	"152"	"17.1"	"6.19"	"7.39"	"4"	"1"
"2015185769260426388"	"False"	"High"	"IsMasterProtein"	"P53396"	"ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3"	"0.000"	"9.966"	"5"	"5"	"5"	"5"	"1101"	"120.8"	"7.33"	"8.75"	"5"	"1"
"-5965687288212214297"	"False"	"High"	"IsMasterProtein"	"Q7L2H7"	"Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1"	"0.000"	"9.914"	"5"	"1"	"2"	"1"	"374"	"42.5"	"5.63"	"6.85"	"1"	"1"
"8472695818303021401"	"False"	"High"	"IsMasterProtein"	"P22087"	"rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2"	"0.000"	"9.890"	"11"	"3"	"3"	"3"	"321"	"33.8"	"10.18"	"9.34"	"3"	"1"
"-6460139479284416051"	"False"	"High"	"IsMasterProtein"	"Q86UK7"	"E3 ubiquitin-protein ligase ZNF598 OS=Homo sapiens OX=9606 GN=ZNF598 PE=1 SV=1"	"0.000"	"9.860"	"3"	"2"	"2"	"2"	"904"	"98.6"	"8.40"	"7.48"	"2"	"1"
"5631363744109016659"	"False"	"High"	"None"	"Q04695"	"Keratin, type I cytoskeletal 17 OS=Homo sapiens OX=9606 GN=KRT17 PE=1 SV=2"	"0.000"	"9.849"	"9"	"4"	"6"	"1"	"432"	"48.1"	"5.02"	"12.83"	"4"	"1"
"-4574090656214792903"	"False"	"High"	"IsMasterProtein"	"Q13765"	"Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1"	"0.000"	"9.754"	"13"	"2"	"2"	"2"	"215"	"23.4"	"4.56"	"6.92"	"2"	"1"
"-1880293335037512275"	"False"	"High"	"IsMasterProteinCandidate"	"E9PAV3"	"Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1"	"0.000"	"9.754"	"1"	"2"	"2"	"2"	"2078"	"205.3"	"9.58"	"6.92"	"2"	"1"
"6575553270224251994"	"False"	"High"	"IsMasterProtein"	"P55010"	"Eukaryotic translation initiation factor 5 OS=Homo sapiens OX=9606 GN=EIF5 PE=1 SV=2"	"0.000"	"9.705"	"10"	"4"	"4"	"4"	"431"	"49.2"	"5.58"	"7.38"	"4"	"1"
"8485182549121438413"	"False"	"High"	"IsMasterProtein"	"O14776"	"Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2"	"0.000"	"9.653"	"3"	"3"	"3"	"3"	"1098"	"123.8"	"8.65"	"7.81"	"3"	"1"
"-1018884242771776576"	"False"	"High"	"IsMasterProtein"	"P30048"	"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3"	"0.000"	"9.633"	"14"	"3"	"4"	"3"	"256"	"27.7"	"7.78"	"9.31"	"3"	"1"
"3728877322360888626"	"False"	"High"	"IsMasterProtein"	"P62854"	"40S ribosomal protein S26 OS=Homo sapiens OX=9606 GN=RPS26 PE=1 SV=3"	"0.000"	"9.566"	"21"	"2"	"3"	"2"	"115"	"13.0"	"11.00"	"8.47"	"2"	"1"
"986757703802447385"	"False"	"High"	"None"	"P19012"	"Keratin, type I cytoskeletal 15 OS=Homo sapiens OX=9606 GN=KRT15 PE=1 SV=3"	"0.000"	"9.514"	"9"	"4"	"6"	"0"	"456"	"49.2"	"4.77"	"12.02"	"4"	"2"
"-7480340352347879805"	"False"	"High"	"IsMasterProtein"	"Q99459"	"Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2"	"0.000"	"9.471"	"4"	"3"	"3"	"3"	"802"	"92.2"	"8.18"	"8.29"	"3"	"1"
"-6342560622817440014"	"False"	"High"	"IsMasterProtein"	"Q96PU8"	"Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1"	"0.000"	"9.439"	"11"	"3"	"3"	"3"	"341"	"37.6"	"8.56"	"7.94"	"3"	"1"
"-7586099756274293155"	"False"	"High"	"None"	"Q71UM5"	"40S ribosomal protein S27-like OS=Homo sapiens OX=9606 GN=RPS27L PE=1 SV=3"	"0.000"	"9.340"	"15"	"1"	"3"	"1"	"84"	"9.5"	"9.45"	"7.89"	"1"	"1"
"2160825122742080574"	"False"	"High"	"IsMasterProtein"	"Q13162"	"Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1"	"0.000"	"9.277"	"12"	"3"	"3"	"2"	"271"	"30.5"	"6.29"	"6.99"	"3"	"1"
"-6625268949045148761"	"False"	"High"	"IsMasterProtein"	"Q8N163"	"Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2"	"0.000"	"9.276"	"5"	"3"	"3"	"3"	"923"	"102.8"	"5.22"	"8.70"	"3"	"1"
"-1007819713485126010"	"False"	"High"	"None"	"P83916"	"Chromobox protein homolog 1 OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=1"	"0.000"	"9.269"	"9"	"1"	"2"	"1"	"185"	"21.4"	"4.93"	"6.09"	"1"	"1"
"-2843591473366045892"	"False"	"High"	"IsMasterProtein"	"P62136"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1"	"0.000"	"9.260"	"11"	"3"	"3"	"3"	"330"	"37.5"	"6.33"	"7.50"	"3"	"1"
"1992212741193317441"	"False"	"High"	"IsMasterProtein"	"Q13247"	"Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2"	"0.000"	"9.228"	"8"	"3"	"3"	"3"	"344"	"39.6"	"11.43"	"6.83"	"3"	"1"
"-2849598886551382800"	"False"	"High"	"IsMasterProtein"	"Q9P2K5"	"Myelin expression factor 2 OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=3"	"0.000"	"9.195"	"8"	"3"	"4"	"3"	"600"	"64.1"	"8.75"	"11.26"	"3"	"1"
"-5532821643516687408"	"False"	"High"	"IsMasterProtein"	"Q6P158"	"Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2"	"0.000"	"9.172"	"3"	"3"	"3"	"2"	"1386"	"155.5"	"7.71"	"6.73"	"3"	"1"
"-4269953144102430840"	"False"	"High"	"IsMasterProteinRejected"	"P17066"	"Heat shock 70 kDa protein 6 OS=Homo sapiens OX=9606 GN=HSPA6 PE=1 SV=2"	"0.000"	"9.123"	"7"	"3"	"3"	"0"	"643"	"71.0"	"6.14"	"6.14"	"3"	"0"
"4636491781207187808"	"False"	"High"	"IsMasterProtein"	"P14868"	"Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2"	"0.000"	"9.106"	"9"	"3"	"3"	"3"	"501"	"57.1"	"6.55"	"5.86"	"3"	"1"
"-2982172693089125932"	"False"	"High"	"IsMasterProtein"	"P28066"	"Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3"	"0.000"	"9.063"	"13"	"2"	"2"	"2"	"241"	"26.4"	"4.79"	"7.56"	"2"	"1"
"5456206388273003181"	"False"	"High"	"IsMasterProtein"	"O95985"	"DNA topoisomerase 3-beta-1 OS=Homo sapiens OX=9606 GN=TOP3B PE=1 SV=1"	"0.000"	"8.959"	"5"	"4"	"4"	"4"	"862"	"96.6"	"8.12"	"9.60"	"4"	"1"
"-5508094831234368243"	"False"	"High"	"None"	"Q7Z3Y7"	"Keratin, type I cytoskeletal 28 OS=Homo sapiens OX=9606 GN=KRT28 PE=1 SV=2"	"0.000"	"8.920"	"5"	"3"	"20"	"1"	"464"	"50.5"	"5.47"	"46.52"	"3"	"1"
"-3391234540397172253"	"False"	"High"	"IsMasterProtein"	"Q9H2U1"	"ATP-dependent DNA/RNA helicase DHX36 OS=Homo sapiens OX=9606 GN=DHX36 PE=1 SV=2"	"0.000"	"8.890"	"4"	"4"	"4"	"3"	"1008"	"114.7"	"7.68"	"6.74"	"4"	"1"
"4422070484711978078"	"False"	"High"	"IsMasterProtein"	"O95684"	"FGFR1 oncogene partner OS=Homo sapiens OX=9606 GN=FGFR1OP PE=1 SV=1"	"0.000"	"8.747"	"11"	"2"	"2"	"2"	"399"	"43.0"	"4.81"	"6.56"	"2"	"1"
