"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Protein Groups"
"-4736314326613788604"	"False"	"High"	"IsMasterProtein"	"P62277"	"40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2"	"0.000"	"14.809"	"21"	"4"	"5"	"4"	"151"	"17.2"	"10.54"	"11.88"	"4"	"1"
"-2303647177069578644"	"False"	"High"	"IsMasterProtein"	"Q6KB66"	"Keratin, type II cytoskeletal 80 OS=Homo sapiens OX=9606 GN=KRT80 PE=1 SV=2"	"0.000"	"14.700"	"10"	"4"	"4"	"4"	"452"	"50.5"	"5.67"	"10.80"	"4"	"1"
"6370225409205057848"	"False"	"High"	"IsMasterProtein"	"Q9UHX1"	"Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=1"	"0.000"	"14.659"	"7"	"2"	"2"	"2"	"559"	"59.8"	"5.29"	"8.29"	"2"	"1"
"3893915452985841051"	"False"	"High"	"IsMasterProtein"	"Q9Y3T9"	"Nucleolar complex protein 2 homolog OS=Homo sapiens OX=9606 GN=NOC2L PE=1 SV=4"	"0.000"	"14.644"	"8"	"5"	"5"	"5"	"749"	"84.9"	"5.62"	"12.94"	"5"	"1"
"6965600281876429507"	"False"	"High"	"IsMasterProtein"	"P46063"	"ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3"	"0.000"	"14.611"	"6"	"3"	"3"	"3"	"649"	"73.4"	"7.88"	"7.73"	"3"	"1"
"8891268094734712955"	"False"	"High"	"IsMasterProtein"	"Q13428"	"Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3"	"0.000"	"14.599"	"5"	"5"	"5"	"5"	"1488"	"152.0"	"9.04"	"7.54"	"5"	"1"
"-1597744866915900932"	"False"	"High"	"IsMasterProtein"	"P51114"	"Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens OX=9606 GN=FXR1 PE=1 SV=3"	"0.000"	"14.428"	"10"	"5"	"5"	"4"	"621"	"69.7"	"6.15"	"11.09"	"5"	"1"
"5909350322516910922"	"False"	"High"	"IsMasterProtein"	"P40222"	"Alpha-taxilin OS=Homo sapiens OX=9606 GN=TXLNA PE=1 SV=3"	"0.000"	"14.408"	"10"	"2"	"2"	"2"	"546"	"61.9"	"6.52"	"6.85"	"2"	"1"
"-5031823767746653404"	"False"	"High"	"IsMasterProtein"	"Q9P0M6"	"Core histone macro-H2A.2 OS=Homo sapiens OX=9606 GN=MACROH2A2 PE=1 SV=3"	"0.000"	"14.402"	"15"	"3"	"3"	"2"	"372"	"40.0"	"9.69"	"11.04"	"3"	"1"
"1000021269069197599"	"False"	"High"	"IsMasterProtein"	"Q9Y5V3"	"Melanoma-associated antigen D1 OS=Homo sapiens OX=9606 GN=MAGED1 PE=1 SV=3"	"0.000"	"14.397"	"6"	"3"	"3"	"3"	"778"	"86.1"	"5.83"	"10.20"	"3"	"1"
"-7302016058410828571"	"False"	"High"	"IsMasterProtein"	"O75940"	"Survival of motor neuron-related-splicing factor 30 OS=Homo sapiens OX=9606 GN=SMNDC1 PE=1 SV=1"	"0.000"	"14.384"	"11"	"1"	"2"	"1"	"238"	"26.7"	"7.24"	"7.23"	"1"	"1"
"1477701677307109055"	"False"	"High"	"IsMasterProtein"	"P27694"	"Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2"	"0.000"	"14.355"	"9"	"3"	"3"	"3"	"616"	"68.1"	"7.21"	"11.90"	"3"	"1"
"-8106966376198238351"	"False"	"High"	"IsMasterProtein"	"Q01844"	"RNA-binding protein EWS OS=Homo sapiens OX=9606 GN=EWSR1 PE=1 SV=1"	"0.000"	"14.290"	"5"	"2"	"2"	"2"	"656"	"68.4"	"9.33"	"7.69"	"2"	"1"
"3147119451307441974"	"False"	"High"	"IsMasterProtein"	"Q96MU7"	"YTH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=YTHDC1 PE=1 SV=3"	"0.000"	"14.279"	"3"	"2"	"3"	"2"	"727"	"84.6"	"6.23"	"8.18"	"2"	"1"
"7145553044462341407"	"False"	"High"	"IsMasterProtein"	"Q8NI36"	"WD repeat-containing protein 36 OS=Homo sapiens OX=9606 GN=WDR36 PE=1 SV=1"	"0.000"	"14.178"	"5"	"3"	"3"	"3"	"951"	"105.3"	"7.53"	"9.05"	"3"	"1"
"4430928365987498552"	"False"	"High"	"IsMasterProtein"	"Q9Y277"	"Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1"	"0.000"	"14.133"	"14"	"3"	"4"	"3"	"283"	"30.6"	"8.66"	"15.40"	"3"	"1"
"-6741230016500907369"	"False"	"High"	"None"	"A6NMY6"	"Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 SV=2"	"0.000"	"14.121"	"14"	"4"	"4"	"4"	"339"	"38.6"	"6.95"	"12.02"	"4"	"1"
"479793662138796228"	"False"	"High"	"IsMasterProtein"	"P61221"	"ATP-binding cassette sub-family E member 1 OS=Homo sapiens OX=9606 GN=ABCE1 PE=1 SV=1"	"0.000"	"14.085"	"11"	"4"	"4"	"4"	"599"	"67.3"	"8.34"	"12.07"	"4"	"1"
"-7224600777690592247"	"False"	"High"	"IsMasterProtein"	"P50991"	"T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4"	"0.000"	"14.076"	"14"	"4"	"4"	"4"	"539"	"57.9"	"7.83"	"11.50"	"4"	"1"
"986757703802447385"	"False"	"High"	"None"	"P19012"	"Keratin, type I cytoskeletal 15 OS=Homo sapiens OX=9606 GN=KRT15 PE=1 SV=3"	"0.000"	"14.016"	"9"	"5"	"6"	"0"	"456"	"49.2"	"4.77"	"15.42"	"5"	"2"
"-5272993671693515484"	"False"	"High"	"IsMasterProtein"	"Q15181"	"Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2"	"0.000"	"14.005"	"16"	"3"	"3"	"3"	"289"	"32.6"	"5.86"	"8.89"	"3"	"1"
"-8841542805290732868"	"False"	"High"	"IsMasterProtein"	"P69905"	"Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2"	"0.000"	"13.982"	"33"	"4"	"6"	"4"	"142"	"15.2"	"8.68"	"15.43"	"4"	"1"
"3946682035619075212"	"False"	"High"	"IsMasterProtein"	"Q00688"	"Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1"	"0.000"	"13.916"	"23"	"4"	"4"	"4"	"224"	"25.2"	"9.28"	"10.06"	"4"	"1"
"353320057128082956"	"False"	"High"	"IsMasterProtein"	"Q13242"	"Serine/arginine-rich splicing factor 9 OS=Homo sapiens OX=9606 GN=SRSF9 PE=1 SV=1"	"0.000"	"13.862"	"24"	"5"	"6"	"4"	"221"	"25.5"	"8.65"	"11.32"	"5"	"1"
"1534536598926653536"	"False"	"High"	"IsMasterProtein"	"P05198"	"Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3"	"0.000"	"13.850"	"18"	"5"	"5"	"5"	"315"	"36.1"	"5.08"	"11.82"	"5"	"1"
"4921032794514216116"	"False"	"High"	"IsMasterProtein"	"Q8WXX5"	"DnaJ homolog subfamily C member 9 OS=Homo sapiens OX=9606 GN=DNAJC9 PE=1 SV=1"	"0.000"	"13.838"	"15"	"3"	"3"	"3"	"260"	"29.9"	"5.73"	"8.99"	"3"	"1"
"-811185088380042317"	"False"	"High"	"IsMasterProtein"	"Q92613"	"Protein Jade-3 OS=Homo sapiens OX=9606 GN=JADE3 PE=1 SV=1"	"0.000"	"13.745"	"5"	"4"	"4"	"4"	"823"	"93.7"	"7.18"	"10.76"	"4"	"1"
"168028196310307257"	"False"	"High"	"IsMasterProtein"	"Q13823"	"Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1"	"0.000"	"13.701"	"6"	"3"	"3"	"3"	"731"	"83.6"	"9.25"	"9.98"	"3"	"1"
"-7057642348640183550"	"False"	"High"	"IsMasterProtein"	"P02768"	"Serum albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2"	"0.000"	"13.653"	"4"	"3"	"5"	"3"	"609"	"69.3"	"6.28"	"10.37"	"3"	"1"
"-8764284085983728716"	"False"	"High"	"IsMasterProtein"	"P18583"	"Protein SON OS=Homo sapiens OX=9606 GN=SON PE=1 SV=4"	"0.000"	"13.650"	"2"	"4"	"5"	"4"	"2426"	"263.7"	"5.64"	"11.77"	"4"	"1"
"-9119671646432562357"	"False"	"High"	"None"	"P13929"	"Beta-enolase OS=Homo sapiens OX=9606 GN=ENO3 PE=1 SV=5"	"0.000"	"13.630"	"6"	"2"	"3"	"2"	"434"	"47.0"	"7.71"	"7.43"	"2"	"1"
"-1047543099056468626"	"False"	"High"	"None"	"P09104"	"Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3"	"0.000"	"13.630"	"6"	"2"	"3"	"2"	"434"	"47.2"	"5.03"	"7.43"	"2"	"1"
"6718063858029524947"	"False"	"High"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2"	"0.000"	"13.576"	"14"	"5"	"5"	"5"	"445"	"50.6"	"6.47"	"7.88"	"5"	"1"
"3740771680866674362"	"False"	"High"	"IsMasterProtein"	"P62993"	"Growth factor receptor-bound protein 2 OS=Homo sapiens OX=9606 GN=GRB2 PE=1 SV=1"	"0.000"	"13.565"	"31"	"5"	"5"	"5"	"217"	"25.2"	"6.32"	"10.79"	"5"	"1"
"531261599466574528"	"False"	"High"	"None"	"Q9NQ39"	"Putative 40S ribosomal protein S10-like OS=Homo sapiens OX=9606 GN=RPS10P5 PE=5 SV=1"	"0.000"	"13.562"	"18"	"3"	"3"	"3"	"176"	"20.1"	"10.13"	"7.74"	"3"	"1"
"3453678624484122586"	"False"	"High"	"IsMasterProtein"	"Q8WUM4"	"Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1"	"0.000"	"13.468"	"5"	"4"	"4"	"4"	"868"	"96.0"	"6.52"	"5.86"	"4"	"1"
"-8150015609920896545"	"False"	"High"	"IsMasterProtein"	"P58107"	"Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3"	"0.000"	"13.446"	"2"	"1"	"2"	"1"	"5088"	"555.3"	"5.62"	"7.47"	"1"	"1"
"-1760362922626917016"	"False"	"High"	"IsMasterProtein"	"Q14011"	"Cold-inducible RNA-binding protein OS=Homo sapiens OX=9606 GN=CIRBP PE=1 SV=1"	"0.000"	"13.383"	"25"	"3"	"4"	"3"	"172"	"18.6"	"9.51"	"12.47"	"3"	"1"
"286107456479858615"	"False"	"High"	"IsMasterProtein"	"Q13427"	"Peptidyl-prolyl cis-trans isomerase G OS=Homo sapiens OX=9606 GN=PPIG PE=1 SV=2"	"0.000"	"13.357"	"6"	"3"	"3"	"3"	"754"	"88.6"	"10.29"	"11.01"	"3"	"1"
"4145241579063427930"	"False"	"High"	"IsMasterProtein"	"P68400"	"Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A1 PE=1 SV=1"	"0.000"	"13.351"	"15"	"4"	"4"	"4"	"391"	"45.1"	"7.74"	"11.78"	"4"	"1"
"6777358241607148845"	"False"	"High"	"IsMasterProteinCandidate"	"Q8NEV1"	"Casein kinase II subunit alpha 3 OS=Homo sapiens OX=9606 GN=CSNK2A3 PE=1 SV=2"	"0.000"	"13.351"	"15"	"4"	"4"	"4"	"391"	"45.2"	"8.50"	"11.78"	"4"	"1"
"983128830238586266"	"False"	"High"	"IsMasterProtein"	"Q53F19"	"Nuclear cap-binding protein subunit 3 OS=Homo sapiens OX=9606 GN=NCBP3 PE=1 SV=2"	"0.000"	"13.310"	"6"	"3"	"3"	"3"	"620"	"70.5"	"5.73"	"9.84"	"3"	"1"
"7482655995969634953"	"False"	"High"	"IsMasterProtein"	"Q9Y237"	"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Homo sapiens OX=9606 GN=PIN4 PE=1 SV=1"	"0.000"	"13.306"	"27"	"4"	"4"	"4"	"131"	"13.8"	"9.77"	"12.77"	"4"	"1"
"8494127544242029271"	"False"	"High"	"IsMasterProtein"	"P62249"	"40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2"	"0.000"	"13.293"	"33"	"5"	"6"	"5"	"146"	"16.4"	"10.21"	"14.10"	"5"	"1"
"4657621263098051220"	"False"	"High"	"None"	"Q14568"	"Heat shock protein HSP 90-alpha A2 OS=Homo sapiens OX=9606 GN=HSP90AA2P PE=1 SV=2"	"0.000"	"13.216"	"13"	"3"	"5"	"0"	"343"	"39.3"	"4.65"	"14.63"	"3"	"2"
"-658594625945977388"	"False"	"High"	"IsMasterProtein"	"O00139"	"Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3"	"0.000"	"13.183"	"8"	"4"	"4"	"4"	"706"	"79.9"	"6.68"	"11.11"	"4"	"1"
"-8431694603937659134"	"False"	"High"	"IsMasterProtein"	"P15531"	"Nucleoside diphosphate kinase A OS=Homo sapiens OX=9606 GN=NME1 PE=1 SV=1"	"0.000"	"13.119"	"28"	"3"	"3"	"1"	"152"	"17.1"	"6.19"	"9.47"	"3"	"1"
"-6341568024441871550"	"False"	"High"	"IsMasterProtein"	"O75131"	"Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1"	"0.000"	"13.061"	"10"	"5"	"5"	"5"	"537"	"60.1"	"5.85"	"10.43"	"5"	"1"
"-5122002380756434681"	"False"	"High"	"IsMasterProtein"	"Q9Y6E2"	"Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=1"	"0.000"	"13.045"	"8"	"3"	"4"	"2"	"419"	"48.1"	"6.68"	"10.57"	"3"	"1"
"5483854635859464991"	"False"	"High"	"IsMasterProtein"	"Q9UKK6"	"NTF2-related export protein 1 OS=Homo sapiens OX=9606 GN=NXT1 PE=1 SV=1"	"0.000"	"13.030"	"11"	"1"	"2"	"1"	"140"	"15.8"	"5.03"	"8.48"	"1"	"1"
"2805084755290845876"	"False"	"High"	"IsMasterProtein"	"Q09161"	"Nuclear cap-binding protein subunit 1 OS=Homo sapiens OX=9606 GN=NCBP1 PE=1 SV=1"	"0.000"	"13.017"	"7"	"4"	"4"	"4"	"790"	"91.8"	"6.43"	"10.59"	"4"	"1"
"-8198738028437086806"	"False"	"High"	"IsMasterProtein"	"Q7Z2W4"	"Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens OX=9606 GN=ZC3HAV1 PE=1 SV=3"	"0.000"	"13.002"	"5"	"3"	"3"	"3"	"902"	"101.4"	"8.40"	"10.88"	"3"	"1"
"1854771477011875853"	"False"	"High"	"IsMasterProtein"	"Q14119"	"Vascular endothelial zinc finger 1 OS=Homo sapiens OX=9606 GN=VEZF1 PE=1 SV=2"	"0.000"	"13.001"	"7"	"2"	"3"	"2"	"521"	"56.9"	"9.52"	"5.59"	"2"	"1"
"-2843591473366045892"	"False"	"High"	"IsMasterProtein"	"P62136"	"Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1"	"0.000"	"12.937"	"16"	"4"	"4"	"4"	"330"	"37.5"	"6.33"	"10.53"	"4"	"1"
"5758316461638693187"	"False"	"High"	"IsMasterProtein"	"Q05519"	"Serine/arginine-rich splicing factor 11 OS=Homo sapiens OX=9606 GN=SRSF11 PE=1 SV=1"	"0.000"	"12.880"	"9"	"3"	"4"	"3"	"484"	"53.5"	"10.52"	"9.78"	"3"	"1"
"-8809117759024256443"	"False"	"High"	"IsMasterProtein"	"P29692"	"Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5"	"0.000"	"12.859"	"12"	"2"	"2"	"2"	"281"	"31.1"	"5.01"	"7.03"	"2"	"1"
"-1538784976841218653"	"False"	"High"	"IsMasterProtein"	"Q8N5C6"	"S1 RNA-binding domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SRBD1 PE=1 SV=2"	"0.000"	"12.820"	"7"	"5"	"5"	"5"	"995"	"111.7"	"8.72"	"12.85"	"5"	"1"
"-4559140579210949167"	"False"	"High"	"IsMasterProtein"	"P62917"	"60S ribosomal protein L8 OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=2"	"0.000"	"12.784"	"11"	"2"	"2"	"2"	"257"	"28.0"	"11.03"	"8.59"	"2"	"1"
"-7017874985935534894"	"False"	"High"	"IsMasterProtein"	"P18206"	"Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4"	"0.000"	"12.780"	"7"	"5"	"5"	"5"	"1134"	"123.7"	"5.66"	"7.98"	"5"	"1"
"-3309717020774859274"	"False"	"High"	"IsMasterProtein"	"Q96GQ7"	"Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2"	"0.000"	"12.732"	"7"	"5"	"5"	"5"	"796"	"89.8"	"9.28"	"13.03"	"5"	"1"
"-3724772415600982655"	"False"	"High"	"IsMasterProtein"	"P01024"	"Complement C3 OS=Homo sapiens OX=9606 GN=C3 PE=1 SV=2"	"0.000"	"12.660"	"1"	"1"	"4"	"1"	"1663"	"187.0"	"6.40"	"12.44"	"1"	"1"
"-2227008394942671266"	"False"	"High"	"IsMasterProtein"	"Q9BUQ8"	"Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens OX=9606 GN=DDX23 PE=1 SV=3"	"0.000"	"12.636"	"7"	"6"	"6"	"6"	"820"	"95.5"	"9.55"	"12.74"	"6"	"1"
"-4567547795878987385"	"False"	"High"	"IsMasterProtein"	"P21333"	"Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4"	"0.000"	"12.627"	"3"	"5"	"5"	"5"	"2647"	"280.6"	"6.06"	"10.62"	"5"	"1"
"5007041047885357347"	"False"	"High"	"IsMasterProtein"	"Q15417"	"Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1"	"0.000"	"12.565"	"19"	"4"	"4"	"4"	"329"	"36.4"	"6.05"	"9.30"	"4"	"1"
"2921825731244054349"	"False"	"High"	"IsMasterProtein"	"Q99714"	"3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3"	"0.000"	"12.531"	"26"	"3"	"3"	"3"	"261"	"26.9"	"7.78"	"10.33"	"3"	"1"
"-1630318732500359632"	"False"	"High"	"IsMasterProtein"	"P62280"	"40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3"	"0.000"	"12.491"	"16"	"4"	"5"	"4"	"158"	"18.4"	"10.30"	"9.63"	"4"	"1"
"3338073365584811594"	"False"	"High"	"IsMasterProtein"	"P83731"	"60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1"	"0.000"	"12.477"	"19"	"3"	"4"	"3"	"157"	"17.8"	"11.25"	"8.29"	"3"	"1"
"-4835883825689200365"	"False"	"High"	"IsMasterProtein"	"Q92979"	"Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4"	"0.000"	"12.421"	"23"	"4"	"4"	"4"	"244"	"26.7"	"9.17"	"10.34"	"4"	"1"
"-2817610694198924296"	"False"	"High"	"IsMasterProtein"	"P62841"	"40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2"	"0.000"	"12.416"	"22"	"3"	"5"	"3"	"145"	"17.0"	"10.39"	"5.83"	"3"	"1"
"2851468461982241185"	"False"	"High"	"IsMasterProtein"	"P30626"	"Sorcin OS=Homo sapiens OX=9606 GN=SRI PE=1 SV=1"	"0.000"	"12.407"	"29"	"6"	"6"	"6"	"198"	"21.7"	"5.59"	"11.15"	"6"	"1"
"-1511702505276588775"	"False"	"High"	"IsMasterProtein"	"Q12931"	"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3"	"0.000"	"12.326"	"6"	"3"	"3"	"3"	"704"	"80.1"	"8.21"	"9.16"	"3"	"1"
"-6676806727165823643"	"False"	"High"	"IsMasterProteinCandidate"	"P0C0S5"	"Histone H2A.Z OS=Homo sapiens OX=9606 GN=H2AZ1 PE=1 SV=2"	"0.000"	"12.303"	"31"	"4"	"4"	"3"	"128"	"13.5"	"10.58"	"10.81"	"4"	"1"
"-8778470671322458913"	"False"	"High"	"IsMasterProtein"	"Q71UI9"	"Histone H2A.V OS=Homo sapiens OX=9606 GN=H2AZ2 PE=1 SV=3"	"0.000"	"12.303"	"31"	"4"	"4"	"3"	"128"	"13.5"	"10.58"	"10.81"	"4"	"1"
"-8970901075110106383"	"False"	"High"	"IsMasterProtein"	"Q9UL54"	"Serine/threonine-protein kinase TAO2 OS=Homo sapiens OX=9606 GN=TAOK2 PE=1 SV=2"	"0.000"	"12.189"	"6"	"5"	"5"	"5"	"1235"	"138.2"	"7.27"	"12.79"	"5"	"1"
"-2363903174010187196"	"False"	"High"	"IsMasterProtein"	"Q6W2J9"	"BCL-6 corepressor OS=Homo sapiens OX=9606 GN=BCOR PE=1 SV=1"	"0.000"	"12.185"	"3"	"3"	"3"	"3"	"1755"	"192.1"	"6.48"	"8.33"	"3"	"1"
"-990721738298047914"	"False"	"High"	"IsMasterProtein"	"O00299"	"Chloride intracellular channel protein 1 OS=Homo sapiens OX=9606 GN=CLIC1 PE=1 SV=4"	"0.000"	"12.111"	"19"	"2"	"3"	"2"	"241"	"26.9"	"5.17"	"9.85"	"2"	"1"
"-8390687985957490189"	"False"	"High"	"IsMasterProtein"	"Q5VTR2"	"E3 ubiquitin-protein ligase BRE1A OS=Homo sapiens OX=9606 GN=RNF20 PE=1 SV=2"	"0.000"	"12.101"	"5"	"2"	"2"	"2"	"975"	"113.6"	"5.94"	"7.68"	"2"	"1"
"844941694654797990"	"False"	"High"	"IsMasterProtein"	"P14923"	"Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3"	"0.000"	"12.076"	"6"	"3"	"3"	"3"	"745"	"81.7"	"6.14"	"9.01"	"3"	"1"
"-5104518646613920133"	"False"	"High"	"IsMasterProtein"	"P24468"	"COUP transcription factor 2 OS=Homo sapiens OX=9606 GN=NR2F2 PE=1 SV=1"	"0.000"	"12.055"	"8"	"2"	"2"	"2"	"414"	"45.5"	"8.28"	"6.64"	"2"	"1"
"5364683920046459506"	"False"	"High"	"IsMasterProtein"	"O75340"	"Programmed cell death protein 6 OS=Homo sapiens OX=9606 GN=PDCD6 PE=1 SV=1"	"0.000"	"11.994"	"24"	"4"	"4"	"4"	"191"	"21.9"	"5.40"	"7.55"	"4"	"1"
"-2500202292612525864"	"False"	"High"	"IsMasterProtein"	"Q99623"	"Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2"	"0.000"	"11.951"	"9"	"2"	"2"	"2"	"299"	"33.3"	"9.83"	"7.74"	"2"	"1"
"-8237731062455566207"	"False"	"High"	"IsMasterProtein"	"P40763"	"Signal transducer and activator of transcription 3 OS=Homo sapiens OX=9606 GN=STAT3 PE=1 SV=2"	"0.000"	"11.944"	"8"	"3"	"3"	"3"	"770"	"88.0"	"6.30"	"6.82"	"3"	"1"
"-3364566389234349396"	"False"	"High"	"IsMasterProtein"	"Q04727"	"Transducin-like enhancer protein 4 OS=Homo sapiens OX=9606 GN=TLE4 PE=1 SV=3"	"0.000"	"11.939"	"7"	"3"	"3"	"3"	"773"	"83.7"	"7.50"	"10.25"	"3"	"1"
"-5797732752713602243"	"False"	"High"	"IsMasterProtein"	"Q15050"	"Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2"	"0.000"	"11.920"	"5"	"1"	"2"	"1"	"365"	"41.2"	"10.70"	"7.89"	"1"	"1"
"-1129418023889810362"	"False"	"High"	"IsMasterProtein"	"P40429"	"60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2"	"0.000"	"11.821"	"20"	"4"	"5"	"4"	"203"	"23.6"	"10.93"	"11.15"	"4"	"1"
"5094806735738830032"	"False"	"High"	"IsMasterProtein"	"O75151"	"Lysine-specific demethylase PHF2 OS=Homo sapiens OX=9606 GN=PHF2 PE=1 SV=4"	"0.000"	"11.813"	"3"	"3"	"3"	"2"	"1096"	"120.7"	"9.17"	"9.72"	"3"	"1"
"-5309458315612800198"	"False"	"High"	"IsMasterProtein"	"O00178"	"GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP1 PE=1 SV=3"	"0.000"	"11.805"	"6"	"3"	"3"	"3"	"669"	"72.4"	"8.34"	"7.58"	"3"	"1"
"8219779968186532826"	"False"	"High"	"IsMasterProtein"	"Q9UI26"	"Importin-11 OS=Homo sapiens OX=9606 GN=IPO11 PE=1 SV=1"	"0.000"	"11.790"	"2"	"1"	"2"	"1"	"975"	"112.5"	"5.25"	"6.38"	"1"	"1"
"117262061430317364"	"False"	"High"	"IsMasterProtein"	"Q96T88"	"E3 ubiquitin-protein ligase UHRF1 OS=Homo sapiens OX=9606 GN=UHRF1 PE=1 SV=1"	"0.000"	"11.758"	"5"	"4"	"4"	"4"	"793"	"89.8"	"7.56"	"10.44"	"4"	"1"
"-5870318523395655526"	"False"	"High"	"IsMasterProtein"	"P49591"	"Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3"	"0.000"	"11.719"	"6"	"2"	"2"	"2"	"514"	"58.7"	"6.43"	"6.36"	"2"	"1"
"6990414283188081585"	"False"	"High"	"IsMasterProtein"	"O43660"	"Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1"	"0.000"	"11.696"	"7"	"2"	"2"	"2"	"514"	"57.2"	"9.17"	"7.24"	"2"	"1"
"7002487047349753336"	"False"	"High"	"IsMasterProtein"	"P22392"	"Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1"	"0.000"	"11.665"	"26"	"3"	"3"	"1"	"152"	"17.3"	"8.41"	"9.29"	"3"	"1"
"-7237194878275625611"	"False"	"High"	"IsMasterProtein"	"Q9Y224"	"RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1"	"0.000"	"11.659"	"19"	"3"	"3"	"3"	"244"	"28.1"	"6.65"	"7.91"	"3"	"1"
"-7016247097338811422"	"False"	"High"	"IsMasterProtein"	"Q9NW64"	"Pre-mRNA-splicing factor RBM22 OS=Homo sapiens OX=9606 GN=RBM22 PE=1 SV=1"	"0.000"	"11.628"	"5"	"1"	"2"	"1"	"420"	"46.9"	"8.54"	"7.12"	"1"	"1"
